,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_TotalCharges_ratio,tenure_ratio
247,9947-OTFQU,15,0,Month-to-month,Electronic check,74.4,1074.3,Yes,0.06925439821278973,0.20161290322580644
248,0322-YINQP,1,0,Month-to-month,2,48.55,48.55,Yes,1.0,0.02059732234809475
249,0959-WHOKV,42,0,One year,Electronic check,99.0,4298.45,No,0.02303155788714537,0.42424242424242425
250,4075-JFPGR,51,0,One year,Electronic check,93.5,4619.55,No,0.020240066673160806,0.5454545454545454
251,4629-NRXKX,2,0,Month-to-month,Electronic check,70.4,147.15,Yes,0.4784233775059463,0.028409090909090908
252,9514-JDSKI,1,1,Month-to-month,Electronic check,40.2,40.2,Yes,1.0,0.02487562189054726
253,3282-ZISZV,32,0,One year,Credit card (automatic),83.7,2633.3,No,0.03178521247104393,0.38231780167264034
254,3675-YDUPJ,10,0,Month-to-month,2,19.85,193.05,No,0.10282310282310282,0.5037783375314862
255,4111-BNXIF,67,1,Two year,Electronic check,59.55,4103.9,No,0.014510587489948585,1.125104953820319
256,7017-VFHAY,61,0,Two year,Credit card (automatic),115.1,7008.15,No,0.016423735222562304,0.5299739357080799
257,6655-LHBYW,50,0,One year,Credit card (automatic),114.35,5791.1,No,0.019745816856901105,0.4372540445999126
258,4959-JOSRX,2,0,Month-to-month,Credit card (automatic),44.6,80.55,Yes,0.553693358162632,0.04484304932735426
259,5046-NUHWD,29,1,Month-to-month,Electronic check,45.0,1228.65,No,0.036625564644121596,0.6444444444444445
260,7273-TEFQD,3,1,Month-to-month,Electronic check,41.15,132.2,Yes,0.3112708018154312,0.07290400972053464
261,3606-TWKGI,13,0,Month-to-month,Electronic check,106.9,1364.3,Yes,0.07835520046910505,0.12160898035547239
262,7529-ZDFXI,57,0,Month-to-month,Electronic check,89.85,4925.35,No,0.018242358411077384,0.6343906510851419
263,7605-BDWDC,31,1,Two year,Bank transfer (automatic),49.85,1520.1,No,0.03279389513847773,0.6218655967903711
264,1950-KSVVJ,45,0,One year,2,113.3,5032.25,No,0.02251477967112127,0.3971756398940865
265,0123-CRBRT,61,0,Two year,2,88.1,5526.75,No,0.015940652282082596,0.6923950056753689
266,6292-TOSSS,50,0,Two year,Bank transfer (automatic),24.9,1195.25,No,0.02083246182806944,2.0080321285140563
267,3197-ARFOY,19,0,Month-to-month,2,105.0,2007.25,No,0.05231037489102005,0.18095238095238095
268,6323-AYBRX,59,0,Two year,2,19.35,1099.6,Yes,0.017597308112040744,3.049095607235142
269,7014-ZZXAW,71,0,Two year,Credit card (automatic),24.25,1732.95,No,0.01399347932715889,2.9278350515463916
270,4385-GZQXV,16,0,Month-to-month,Electronic check,94.45,1511.2,Yes,0.0625,0.16940179989412388
271,7633-MVPUY,57,0,Two year,Electronic check,59.75,3450.15,No,0.017318087619378867,0.9539748953974896
272,6366-ZGQGL,1,1,Month-to-month,Bank transfer (automatic),24.8,24.8,Yes,1.0,0.04032258064516129
273,4716-HHKQH,20,0,Month-to-month,Electronic check,107.05,2172.05,No,0.049285237448493356,0.18682858477347034
274,5940-AHUHD,1,0,Month-to-month,2,70.6,70.6,Yes,1.0,0.0141643059490085
275,6432-TWQLB,5,0,Month-to-month,Electronic check,85.4,401.1,Yes,0.21291448516579406,0.058548009367681494
276,4484-GLZOU,52,0,Month-to-month,Electronic check,105.05,5624.85,Yes,0.01867605358365112,0.49500237981913375
277,3179-GBRWV,21,0,Month-to-month,Bank transfer (automatic),64.95,1339.8,No,0.04847738468428124,0.3233256351039261
278,8645-KWHJO,14,1,Month-to-month,Electronic check,55.0,771.95,No,0.07124813783276118,0.2545454545454545
279,4130-MZLCC,5,0,Month-to-month,Bank transfer (automatic),50.55,244.75,No,0.2065372829417773,0.09891196834817013
280,0314-TKOSI,6,0,Month-to-month,2,55.15,322.9,No,0.1707959120470734,0.10879419764279238
281,8229-MYEJZ,10,0,Month-to-month,Electronic check,51.2,498.25,No,0.10275965880582037,0.1953125
282,2080-SRCDE,1,0,Month-to-month,2,25.4,25.4,No,1.0,0.03937007874015748
283,9577-WJVCQ,68,0,Month-to-month,2,54.45,3687.75,No,0.014765100671140941,1.248852157943067
284,9512-UIBFX,18,0,Month-to-month,2,95.15,1779.95,Yes,0.053456557768476645,0.18917498686284812
285,6202-DYYFX,22,0,One year,Credit card (automatic),76.0,1783.6,No,0.042610450773716085,0.2894736842105263
286,3808-HFKDE,20,0,Month-to-month,Electronic check,44.35,927.15,No,0.04783476244404897,0.4509582863585118
287,5583-SXDAG,1,0,Month-to-month,Electronic check,70.0,70.0,Yes,1.0,0.014285714285714285
288,3488-PGMQJ,8,0,Month-to-month,Electronic check,74.5,606.55,Yes,0.1228258181518424,0.10738255033557047
289,3580-REOAC,10,0,Month-to-month,Credit card (automatic),44.85,435.4,Yes,0.10300872760679836,0.2229654403567447
290,7534-BFESC,24,0,Month-to-month,Electronic check,76.1,1712.7,Yes,0.04443276697611957,0.31537450722733246
291,3727-OWVYD,35,0,One year,2,61.2,2021.2,No,0.030279042153176332,0.5718954248366013
292,2294-SALNE,23,0,One year,2,86.8,1940.8,No,0.04472382522671063,0.26497695852534564
293,4847-TAJYI,6,0,Month-to-month,Electronic check,89.35,567.8,No,0.1573617470940472,0.06715165081141579
294,1563-IWQEX,12,0,Month-to-month,2,19.7,220.35,No,0.08940322214658497,0.6091370558375635
295,8203-XJZRC,1,0,Month-to-month,2,20.25,20.25,No,1.0,0.04938271604938271
296,6556-DBKZF,71,0,Two year,Electronic check,76.05,5436.45,No,0.013988908202963331,0.9335963182117029
297,6851-WEFYX,35,0,Month-to-month,Electronic check,100.8,3437.5,No,0.029323636363636364,0.3472222222222222
298,2985-JUUBZ,40,0,Month-to-month,Electronic check,74.55,3015.75,No,0.02472021885103208,0.5365526492287056
299,6390-DSAZX,1,0,Month-to-month,2,73.6,73.6,Yes,1.0,0.013586956521739132
300,0895-LMRSF,23,0,One year,Bank transfer (automatic),64.9,1509.8,No,0.04298582593721023,0.35439137134052384
301,8098-LLAZX,4,0,Month-to-month,Electronic check,95.45,396.1,Yes,0.24097450138853824,0.041906757464641176
302,8266-VBFQL,4,0,Month-to-month,Electronic check,90.4,356.65,No,0.2534697883078649,0.04424778761061947
303,8181-YHCMF,68,1,Two year,Credit card (automatic),60.3,4109.0,No,0.014675103431491846,1.1276948590381426
304,2240-HSJQD,38,0,Month-to-month,2,81.85,3141.7,No,0.026052773975872936,0.46426389737324375
305,1248-DYXUB,52,0,Two year,2,24.8,1229.1,No,0.020177365552029942,2.096774193548387
306,0265-EDXBD,32,0,Month-to-month,Electronic check,74.9,2303.35,Yes,0.03251785442941803,0.42723631508678234
307,4115-BNPJY,29,0,Two year,2,75.55,2054.4,No,0.036774727414330216,0.3838517538054269
308,3167-SNQPL,38,0,Month-to-month,Electronic check,101.15,3741.85,No,0.027032083060518197,0.3756796836381611
309,4091-TVOCN,48,0,One year,Credit card (automatic),78.75,3682.45,No,0.021385219079688794,0.6095238095238096
310,1098-TDVUQ,1,0,Month-to-month,Bank transfer (automatic),19.25,19.25,No,1.0,0.05194805194805195
311,7277-OZCGZ,22,0,Month-to-month,Electronic check,89.05,1886.25,No,0.047210072895957585,0.24705221785513756
312,1557-EMYVT,43,0,Two year,Credit card (automatic),115.05,4895.1,No,0.023503094931666357,0.3737505432420687
313,2799-ARNLO,5,0,Month-to-month,Electronic check,69.35,341.6,No,0.20301522248243556,0.07209805335255949
314,7563-BIUPC,5,0,Month-to-month,Electronic check,80.6,415.55,Yes,0.19395981229695583,0.062034739454094295
315,5027-YOCXN,51,0,One year,Credit card (automatic),110.05,5686.4,No,0.019353193584693305,0.46342571558382556
316,3973-SKMLN,71,0,Two year,Credit card (automatic),19.9,1355.1,No,0.014685263080215482,3.5678391959798996
317,2321-OMBXY,38,0,One year,Credit card (automatic),80.3,3058.65,Yes,0.02625341245320648,0.47322540473225405
318,2840-XANRC,24,0,Month-to-month,Electronic check,93.15,2231.05,Yes,0.041751641603729184,0.2576489533011272
319,6745-JEFZB,35,0,Month-to-month,Credit card (automatic),91.5,3236.35,No,0.028272591036198187,0.3825136612021858
320,5020-ZSTTY,54,0,One year,Bank transfer (automatic),82.45,4350.1,Yes,0.018953587273855772,0.6549423893268648
321,9880-TDQAC,72,1,Two year,Electronic check,60.0,4264.0,No,0.014071294559099437,1.2
322,8705-WZCYL,1,0,Month-to-month,Electronic check,44.8,44.8,No,1.0,0.022321428571428572
323,7102-JJVTX,9,0,One year,2,48.6,422.3,No,0.11508406346199385,0.18518518518518517
324,8626-PTQGE,69,1,Two year,Bank transfer (automatic),60.05,4176.7,No,0.014377379270716115,1.1490424646128228
325,4983-CLMLV,52,0,Month-to-month,Credit card (automatic),102.7,5138.1,No,0.01998793328273097,0.5063291139240507
326,5701-YVSVF,11,0,Month-to-month,Electronic check,82.9,880.05,No,0.09419919322765753,0.13268998793727382
327,5804-LEPIM,2,0,Month-to-month,Electronic check,70.35,139.05,Yes,0.5059331175836029,0.028429282160625447
328,5697-GOMBF,28,1,Month-to-month,Electronic check,35.9,973.65,No,0.03687156575771581,0.7799442896935933
329,2739-CACDQ,17,0,Month-to-month,Credit card (automatic),82.65,1470.05,No,0.05622257746335159,0.20568663036902599
330,9385-EHGDO,35,0,Two year,2,19.85,739.35,No,0.02684790694528978,1.7632241813602014
331,9498-FIMXL,8,0,One year,2,19.2,161.95,No,0.11855510960172894,0.4166666666666667
332,2379-GYFLQ,46,0,One year,Credit card (automatic),94.9,4422.95,No,0.02145626787551295,0.4847207586933614
333,0122-OAHPZ,7,0,Month-to-month,Electronic check,73.85,511.25,Yes,0.14444987775061124,0.09478672985781991
334,2868-SNELZ,2,0,Month-to-month,2,80.6,155.8,Yes,0.5173299101412066,0.02481389578163772
335,4322-RCYMT,68,0,One year,Bank transfer (automatic),75.8,5293.95,Yes,0.014318231188432078,0.8970976253298153
336,6680-NENYN,43,0,Two year,Electronic check,104.6,4759.85,Yes,0.021975482420664515,0.4110898661567878
337,2088-IEBAU,68,0,Two year,Electronic check,88.15,6148.45,No,0.01433694671014646,0.7714123652864435
338,7982-VCELR,36,0,Month-to-month,Credit card (automatic),94.8,3565.65,No,0.026587017794791973,0.379746835443038
339,1343-EHPYB,63,0,Month-to-month,Electronic check,103.4,6603.0,Yes,0.0156595486899894,0.609284332688588
340,6035-BXTTY,32,0,Month-to-month,Bank transfer (automatic),54.65,1830.1,No,0.02986175618818644,0.585544373284538
341,6885-PKOAM,71,0,Two year,Credit card (automatic),85.75,6223.8,No,0.013777756354638645,0.8279883381924198
342,7520-HQWJU,66,0,Month-to-month,Bank transfer (automatic),67.45,4508.65,No,0.014960132190345227,0.9785025945144551
343,9639-BUJXT,63,0,One year,2,20.5,1328.15,No,0.015435003576403266,3.073170731707317
344,5924-SNGKP,41,0,One year,Credit card (automatic),20.25,865.0,No,0.023410404624277455,2.0246913580246915
345,0021-IKXGC,1,0,Month-to-month,Electronic check,72.1,72.1,No,1.0,0.013869625520110958
346,2034-GDRCN,2,0,Month-to-month,Electronic check,90.4,168.2,Yes,0.5374554102259216,0.022123893805309734
347,8966-SNIZF,70,0,Two year,Bank transfer (automatic),19.45,1303.5,No,0.014921365554276946,3.5989717223650386
348,6243-OZGFH,23,1,Month-to-month,Electronic check,44.95,996.85,No,0.045092039925766166,0.5116796440489433
349,4654-DLAMQ,64,0,One year,Bank transfer (automatic),97.0,6430.9,No,0.015083425337044582,0.6597938144329897
350,0513-RBGPE,37,0,Two year,Credit card (automatic),62.8,2278.75,No,0.027558968732857927,0.589171974522293
351,5160-UXJED,17,0,One year,2,44.6,681.4,No,0.06545347813325507,0.3811659192825112
352,4115-NZRKS,7,0,Month-to-month,Electronic check,89.15,574.35,No,0.15521894315312962,0.07851934941110487
353,0219-YTZUE,4,0,Month-to-month,Bank transfer (automatic),84.8,371.9,Yes,0.22801828448507663,0.04716981132075472
354,0623-IIHUG,21,1,Month-to-month,Electronic check,41.9,840.1,Yes,0.04987501487918105,0.5011933174224343
355,4572-DVCGN,10,0,Month-to-month,Bank transfer (automatic),80.25,846.0,Yes,0.09485815602836879,0.12461059190031153
356,3351-NGXYI,16,0,Month-to-month,Electronic check,54.1,889.0,No,0.06085489313835771,0.29574861367837335
357,8984-EYLLL,64,0,Two year,Electronic check,105.25,6823.4,No,0.01542486150599408,0.6080760095011877
358,9057-MSWCO,27,1,Month-to-month,Credit card (automatic),30.75,805.1,Yes,0.038194013166066326,0.8780487804878049
359,9833-TGFHX,42,0,One year,Electronic check,97.1,4016.75,No,0.024173772328374928,0.4325437693099897
360,9294-TDIPC,5,0,Month-to-month,2,20.2,83.75,No,0.24119402985074626,0.24752475247524752
361,5229-DTFYB,41,0,Two year,Bank transfer (automatic),98.8,3959.15,No,0.024954851420128057,0.4149797570850203
362,0104-PPXDV,58,0,One year,Credit card (automatic),50.3,2878.55,No,0.0174740754893957,1.1530815109343937
363,5176-LMJXE,47,0,Two year,2,20.55,945.7,No,0.02172993549751507,2.287104622871046
364,3583-KRKMD,18,0,Month-to-month,Bank transfer (automatic),75.9,1373.05,No,0.05527839481446416,0.23715415019762845
365,1010-DIAUQ,5,0,Month-to-month,Bank transfer (automatic),96.5,492.55,Yes,0.19591919602070856,0.05181347150259067
366,9069-LGEUL,23,0,Month-to-month,Bank transfer (automatic),59.95,1406.0,No,0.04263869132290185,0.3836530442035029
367,7302-ZHMHP,1,0,Month-to-month,2,19.15,19.15,No,1.0,0.05221932114882507
368,9571-EDEBV,71,0,One year,Credit card (automatic),98.65,6962.85,No,0.014168049002922654,0.7197161682716675
369,3520-FJGCV,72,0,Two year,Credit card (automatic),112.6,8126.65,No,0.013855647776143922,0.6394316163410302
370,6563-VRERX,33,0,One year,2,20.6,690.25,No,0.02984425932633104,1.6019417475728155
371,0259-GBZSH,2,0,Month-to-month,Electronic check,85.65,181.5,Yes,0.471900826446281,0.023350846468184472
372,6122-EFVKN,24,1,Two year,2,35.75,830.8,No,0.04303081367356765,0.6713286713286714
373,2805-EDJPQ,56,0,One year,Credit card (automatic),99.75,5608.4,No,0.017785821268097853,0.5614035087719298
374,6862-CQUMB,37,0,Month-to-month,Credit card (automatic),96.1,3646.8,No,0.026351870132719092,0.3850156087408949
375,7156-MXBJE,43,0,One year,Credit card (automatic),85.1,3662.25,No,0.0232370810294218,0.5052878965922445
376,6158-HDPXZ,1,1,Month-to-month,2,25.35,25.35,No,1.0,0.03944773175542406
377,9601-BRXPO,25,0,Month-to-month,Bank transfer (automatic),104.95,2566.5,Yes,0.04089226573154101,0.23820867079561694
378,2863-IMQDR,61,0,Two year,Electronic check,89.65,5308.7,No,0.016887373556614616,0.6804238706079196
379,5686-CMAWK,17,0,One year,Electronic check,86.75,1410.25,No,0.06151391597234533,0.19596541786743515
380,5651-CRHKQ,41,0,One year,Bank transfer (automatic),86.2,3339.05,No,0.025815726029858793,0.4756380510440835
381,6905-NIQIN,1,0,Month-to-month,2,50.65,50.65,Yes,1.0,0.019743336623889437
382,8204-YJCLA,72,1,Two year,Bank transfer (automatic),64.8,4732.35,No,0.01369298551459634,1.1111111111111112
383,5167-ZFFMM,1,0,Month-to-month,Credit card (automatic),90.85,90.85,Yes,1.0,0.01100715465052284
384,6583-SZVGP,48,0,Two year,Bank transfer (automatic),108.1,5067.45,No,0.021332228241028525,0.44403330249768735
385,4895-TMWIR,11,0,Month-to-month,2,19.95,214.75,Yes,0.09289871944121071,0.5513784461152882
386,0533-BNWKF,55,0,Month-to-month,Electronic check,85.45,4874.7,Yes,0.017529283853365336,0.6436512580456407
387,1708-PBBOA,42,1,One year,Electronic check,54.75,2348.45,No,0.02331324916434244,0.7671232876712328
388,8782-LKFPK,44,0,Month-to-month,2,90.4,4063.0,No,0.022249569283780458,0.48672566371681414
389,5522-JBWMO,1,0,Month-to-month,Electronic check,44.0,44.0,No,1.0,0.022727272727272728
390,3597-MVHJT,27,0,Month-to-month,Bank transfer (automatic),95.6,2595.25,No,0.036836528272806084,0.28242677824267787
391,9774-NRNAU,27,0,Month-to-month,Bank transfer (automatic),84.8,2309.55,No,0.03671710939360481,0.31839622641509435
392,0224-RLWWD,2,0,Month-to-month,Electronic check,44.3,89.3,No,0.49608062709966405,0.045146726862302484
393,9967-ATRFS,19,0,Month-to-month,2,19.9,367.55,No,0.054142293565501286,0.9547738693467337
394,3951-NJCVI,42,0,Month-to-month,Electronic check,95.05,3944.5,No,0.02409684370642667,0.4418726985796949
395,2977-CEBSX,66,0,Two year,Credit card (automatic),90.05,5965.95,No,0.015093991736437617,0.7329261521377013
396,0177-PXBAT,33,0,Month-to-month,Bank transfer (automatic),109.9,3694.7,No,0.029745310850678,0.3002729754322111
397,6599-CEBNN,34,0,Month-to-month,Credit card (automatic),73.95,2524.45,Yes,0.029293509477311894,0.45977011494252873
398,2519-ERQOJ,33,1,Month-to-month,Electronic check,54.6,1803.7,No,0.030271109386261572,0.6043956043956044
399,5876-QMYLD,23,0,One year,2,20.05,415.1,No,0.04830161406889906,1.14713216957606
400,2277-AXSDC,32,0,One year,Bank transfer (automatic),19.75,624.15,No,0.03164303452695666,1.620253164556962
401,9442-JTWDL,11,0,One year,Credit card (automatic),20.05,237.7,No,0.08435002103491797,0.5486284289276808
402,0979-PHULV,69,0,Month-to-month,Credit card (automatic),99.45,7007.6,Yes,0.014191734688052971,0.693815987933635
403,3067-SVMTC,68,0,One year,Bank transfer (automatic),55.9,3848.8,No,0.014524007482851797,1.2164579606440071
404,5495-GPSRW,20,0,Two year,2,19.7,419.4,No,0.046971864568431096,1.015228426395939
405,7606-BPHHN,72,0,Two year,Credit card (automatic),19.8,1468.75,No,0.013480851063829787,3.6363636363636362
406,4742-DRORA,60,0,One year,Bank transfer (automatic),95.4,5812.0,No,0.016414315209910532,0.6289308176100629
407,0111-KLBQG,32,0,Month-to-month,2,93.95,2861.45,No,0.03283300424609901,0.34060670569451834
408,4800-VHZKI,1,0,Month-to-month,2,19.9,19.9,Yes,1.0,0.05025125628140704
409,7989-CHGTL,1,0,Month-to-month,2,19.6,19.6,Yes,1.0,0.0510204081632653
410,0334-GDDSO,3,0,Month-to-month,Electronic check,81.35,233.7,Yes,0.3480958493795464,0.03687768899815612
411,4163-NCJAK,46,0,One year,Bank transfer (automatic),24.45,1066.15,No,0.022932983163719924,1.8813905930470347
412,5233-AOZUF,29,0,Month-to-month,Electronic check,74.95,2149.05,No,0.034875875386798816,0.3869246164109406
413,5973-EJGDP,51,0,Month-to-month,Electronic check,87.35,4473.0,No,0.019528280795886428,0.5838580423583286
414,1996-DBMUS,48,0,Month-to-month,Bank transfer (automatic),70.65,3545.05,No,0.01992919704940692,0.6794055201698513
415,7916-VCCPB,16,0,Month-to-month,Bank transfer (automatic),73.25,1195.75,No,0.06125862429437592,0.21843003412969283
416,4686-GEFRM,70,0,Two year,Bank transfer (automatic),98.7,6858.9,No,0.014390062546472468,0.7092198581560284
417,5249-QYHEX,40,0,Two year,2,24.8,1024.7,No,0.024202205523567874,1.6129032258064515
418,0578-SKVMF,22,0,Month-to-month,Electronic check,83.3,1845.9,Yes,0.04512703830109973,0.26410564225690275
419,5564-NEMQO,1,0,Month-to-month,Bank transfer (automatic),75.3,75.3,Yes,1.0,0.013280212483399735
420,2233-FAGXV,5,0,Month-to-month,2,24.3,132.25,No,0.1837429111531191,0.205761316872428
421,5605-IYGFG,7,0,Month-to-month,Bank transfer (automatic),69.85,515.45,No,0.1355126588417887,0.10021474588403723
422,7663-ZTEGJ,29,0,One year,Credit card (automatic),100.55,2830.45,No,0.035524386581638964,0.2884137245151666
423,3935-TBRZZ,44,0,One year,2,25.7,1110.5,No,0.02314272850067537,1.7120622568093387
424,8111-BKVDS,10,1,Month-to-month,Bank transfer (automatic),40.7,449.3,No,0.09058535499666148,0.24570024570024568
425,2055-SIFSS,55,0,Month-to-month,Bank transfer (automatic),51.65,2838.55,No,0.018195909883567313,1.0648596321394
426,2806-MLNTI,52,0,One year,Bank transfer (automatic),105.1,5376.4,No,0.019548396696674356,0.49476688867745006
427,8734-DKSTZ,10,0,Month-to-month,Electronic check,85.95,858.6,No,0.100104821802935,0.11634671320535195
428,4360-PNRQB,18,0,Month-to-month,Bank transfer (automatic),75.6,1395.05,No,0.054191606035625964,0.2380952380952381
429,6152-ONASV,68,0,One year,Bank transfer (automatic),58.25,3975.7,No,0.014651507910556633,1.167381974248927
430,9063-ZGTUY,61,0,Month-to-month,2,19.4,1182.55,Yes,0.01640522599467253,3.144329896907217
431,7781-HVGMK,72,1,Two year,Credit card (automatic),65.2,4784.45,No,0.0136274806926606,1.1042944785276072
432,2181-UAESM,2,0,Month-to-month,Electronic check,53.45,119.5,No,0.4472803347280335,0.037418147801683815
